date,symbol,interval,open,high,low,close,volume,PCH,PCL,LLPC,HHPC
1995-11-07,HDFC.NS,D,2.59,2.6,2.55605,2.58215,379999.98299999995,2.76,2.6,2.495,2.8680000000000003
1995-11-08,HDFC.NS,D,2.555,2.555,2.525,2.55215,969999.9566,2.76,2.55605,2.495,2.8680000000000003
1995-11-09,HDFC.NS,D,2.55215,2.555,2.52005,2.52005,689999.9692,2.75,2.525,2.495,2.8680000000000003
1995-11-10,HDFC.NS,D,2.499,2.499,2.45025,2.45065,789999.9647,2.7,2.52005,2.495,2.8680000000000003
1995-11-13,HDFC.NS,D,2.45065,2.46,2.355,2.3714,749999.9665,2.7,2.45025,2.495,2.8680000000000003
1995-11-14,HDFC.NS,D,2.3714,2.405,2.351,2.4012,2479999.889,2.6,2.355,2.495,2.8680000000000003
1995-11-15,HDFC.NS,D,2.4012,2.427,2.391,2.4198,1049999.953,2.555,2.351,2.495,2.8680000000000003
1995-11-16,HDFC.NS,D,2.4198,2.44,2.41505,2.42525,539999.9759,2.555,2.351,2.495,2.8680000000000003
1995-11-17,HDFC.NS,D,2.42525,2.475,2.39,2.47415,1209999.946,2.499,2.351,2.495,2.8680000000000003
1995-11-20,HDFC.NS,D,2.44,2.44,2.421,2.431,569999.9745,2.475,2.351,2.495,2.8680000000000003
1995-11-21,HDFC.NS,D,2.431,2.445,2.415,2.44,869999.9611,2.475,2.351,2.495,2.8680000000000003
1995-11-22,HDFC.NS,D,2.43,2.43,2.4019999999999997,2.41625,909999.9593,2.475,2.39,2.495,2.8680000000000003
1995-11-23,HDFC.NS,D,2.401,2.425,2.375,2.4201,2099999.906,2.475,2.39,2.495,2.8680000000000003
1995-11-24,HDFC.NS,D,2.4201,2.45,2.40025,2.4290000000000003,899999.9598,2.475,2.375,2.495,2.8680000000000003
1995-11-27,HDFC.NS,D,2.435,2.45,2.435,2.44,839999.9624,2.45,2.375,2.495,2.8680000000000003
1995-11-28,HDFC.NS,D,2.42,2.42,2.407,2.41545,1729999.9230000002,2.45,2.375,2.495,2.8680000000000003
1995-11-29,HDFC.NS,D,2.415,2.415,2.38,2.3992,2369999.894,2.45,2.375,2.495,2.8680000000000003
1995-11-30,HDFC.NS,D,2.3992,2.41,2.375,2.397,379999.98299999995,2.45,2.375,2.495,2.8680000000000003
1995-12-01,HDFC.NS,D,2.397,2.4219999999999997,2.39,2.42045,679999.9696,2.45,2.375,2.495,2.8680000000000003
1995-12-04,HDFC.NS,D,2.42045,2.428,2.41,2.425,3379999.849,2.45,2.375,2.495,2.8680000000000003
1995-12-05,HDFC.NS,D,2.415,2.43,2.41,2.4258,529999.9763,2.428,2.375,2.375,2.8680000000000003
1995-12-06,HDFC.NS,D,2.42,2.435,2.42,2.43235,1349999.94,2.43,2.375,2.375,2.8680000000000003
1995-12-07,HDFC.NS,D,2.43235,2.45,2.431,2.445,359999.9839,2.435,2.375,2.375,2.8680000000000003
1995-12-08,HDFC.NS,D,2.465,2.495,2.45,2.4802,1239999.945,2.45,2.39,2.375,2.8680000000000003
1995-12-11,HDFC.NS,D,2.464,2.464,2.4019999999999997,2.4578,1279999.943,2.495,2.41,2.375,2.495
1995-12-12,HDFC.NS,D,2.4578,2.474,2.426,2.46605,859999.9616,2.495,2.4019999999999997,2.375,2.495
1995-12-13,HDFC.NS,D,2.46605,2.5,2.461,2.495,579999.9741,2.495,2.4019999999999997,2.4019999999999997,2.495
1995-12-14,HDFC.NS,D,2.5,2.55,2.5,2.51525,519999.9768,2.5,2.4019999999999997,2.4019999999999997,2.495
1995-12-15,HDFC.NS,D,2.5,2.5,2.46,2.49725,429999.9808,2.55,2.4019999999999997,2.4019999999999997,2.495
1995-12-18,HDFC.NS,D,2.531,2.54,2.495,2.5387,1929999.914,2.55,2.4019999999999997,2.4019999999999997,2.495
1995-12-19,HDFC.NS,D,2.5387,2.54,2.52,2.53475,1089999.951,2.55,2.426,2.4019999999999997,2.495
1995-12-20,HDFC.NS,D,2.53475,2.637,2.53,2.63655,3859999.827,2.55,2.46,2.4019999999999997,2.495
1995-12-21,HDFC.NS,D,2.62375,2.62375,2.56,2.62,739999.9669,2.637,2.46,2.4019999999999997,2.495
1995-12-22,HDFC.NS,D,2.62,2.675,2.611,2.65415,1069999.952,2.637,2.46,2.4019999999999997,2.495
1995-12-26,HDFC.NS,D,2.65415,2.7,2.6521,2.68575,789999.9647,2.675,2.495,2.4019999999999997,2.495
1995-12-27,HDFC.NS,D,2.68575,2.721,2.67,2.69695,1079999.952,2.7,2.52,2.4019999999999997,2.495
1995-12-28,HDFC.NS,D,2.69695,2.725,2.675,2.70025,729999.9674,2.721,2.53,2.4019999999999997,2.495
1995-12-29,HDFC.NS,D,2.70025,2.705,2.685,2.7036,1079999.952,2.725,2.56,2.4019999999999997,2.495
1996-01-01,HDFC.NS,D,2.67,2.67,2.64,2.6692,499999.9776,2.725,2.611,2.4019999999999997,2.495
1996-01-02,HDFC.NS,D,2.6692,2.71,2.65,2.7062,1469999.9340000001,2.725,2.64,2.4019999999999997,2.495
1996-01-03,HDFC.NS,D,2.69,2.69,2.6660000000000004,2.679,409999.9817,2.725,2.64,2.4019999999999997,2.495
1996-01-04,HDFC.NS,D,2.679,2.70955,2.653,2.7045,2599999.884,2.725,2.64,2.4019999999999997,2.495
1996-01-05,HDFC.NS,D,2.7045,2.7089999999999996,2.665,2.70115,1989999.9109999998,2.71,2.64,2.4019999999999997,2.495
1996-01-08,HDFC.NS,D,2.695,2.695,2.67205,2.677,629999.9718,2.71,2.64,2.4019999999999997,2.495
1996-01-09,HDFC.NS,D,2.677,2.73,2.66,2.72355,2719999.878,2.71,2.65,2.4019999999999997,2.495
1996-01-10,HDFC.NS,D,2.7030000000000003,2.7030000000000003,2.64,2.64,2339999.895,2.73,2.653,2.4019999999999997,2.73
1996-01-11,HDFC.NS,D,2.6295,2.6295,2.5660000000000003,2.6295,1259999.9440000001,2.73,2.64,2.4019999999999997,2.73
1996-01-12,HDFC.NS,D,2.6295,2.66,2.62005,2.65535,609999.9727,2.73,2.5660000000000003,2.4019999999999997,2.73
1996-01-15,HDFC.NS,D,2.65,2.65,2.61,2.616,1709999.924,2.73,2.5660000000000003,2.4019999999999997,2.73
1996-01-16,HDFC.NS,D,2.616,2.65,2.595,2.63605,3629999.838,2.73,2.5660000000000003,2.4019999999999997,2.73
1996-01-17,HDFC.NS,D,2.63605,2.66,2.6010000000000004,2.616,889999.9602,2.7030000000000003,2.5660000000000003,2.4019999999999997,2.73
1996-01-18,HDFC.NS,D,2.616,2.65,2.59,2.64,1249999.9440000001,2.66,2.5660000000000003,2.4019999999999997,2.73
1996-01-19,HDFC.NS,D,2.64,2.6545,2.6180000000000003,2.65175,6579999.706,2.66,2.59,2.4019999999999997,2.73
1996-01-22,HDFC.NS,D,2.65175,2.665,2.63,2.6524,1069999.952,2.66,2.59,2.59,2.73
1996-01-23,HDFC.NS,D,2.6524,2.675,2.645,2.65575,2489999.889,2.665,2.59,2.59,2.73
1996-01-24,HDFC.NS,D,2.655,2.655,2.61,2.6354,899999.9598,2.675,2.59,2.59,2.73
1996-01-25,HDFC.NS,D,2.6354,2.66,2.4,2.65075,203839990.9,2.675,2.59,2.59,2.675
1996-01-29,HDFC.NS,D,2.65075,2.665,2.5839999999999996,2.65235,3349999.85,2.675,2.4,2.59,2.675
1996-01-30,HDFC.NS,D,2.65235,2.7,2.6460000000000004,2.65,2049999.908,2.675,2.4,2.4,2.675
1996-01-31,HDFC.NS,D,2.65,2.675,2.65,2.6521,2529999.887,2.7,2.4,2.4,2.675
1996-02-01,HDFC.NS,D,2.6521,2.659,2.65,2.65075,879999.9607,2.7,2.4,2.4,2.675
1996-02-02,HDFC.NS,D,2.65075,2.685,2.6,2.66815,3919999.825,2.7,2.4,2.4,2.675
1996-02-05,HDFC.NS,D,2.66815,2.7,2.65,2.65785,759999.9659999999,2.7,2.5839999999999996,2.4,2.675
1996-02-06,HDFC.NS,D,2.65785,2.675,2.65,2.6556,3689999.835,2.7,2.6,2.4,2.675
1996-02-07,HDFC.NS,D,2.65,2.65,2.612,2.6474,599999.9732,2.7,2.6,2.4,2.675
1996-02-08,HDFC.NS,D,2.6474,2.75,2.63475,2.7394,3329999.8510000003,2.7,2.6,2.4,2.675
1996-02-09,HDFC.NS,D,2.7394,2.87,2.71,2.8469,4269999.808999999,2.75,2.6,2.4,2.675
1996-02-12,HDFC.NS,D,2.8469,2.86,2.752,2.82985,2009999.91,2.87,2.612,2.4,2.675
1996-02-13,HDFC.NS,D,2.795,2.795,2.741,2.7687,1169999.9479999999,2.87,2.612,2.4,2.675
1996-02-14,HDFC.NS,D,2.775,2.9,2.775,2.8344,3649999.837,2.87,2.612,2.4,2.675
1996-02-15,HDFC.NS,D,2.8344,2.85,2.793,2.83525,2909999.87,2.9,2.63475,2.4,2.675
1996-02-16,HDFC.NS,D,2.8,2.8,2.75,2.7827,1059999.953,2.9,2.71,2.4,2.675
1996-02-19,HDFC.NS,D,2.7827,2.8489999999999998,2.775,2.82615,2529999.887,2.9,2.741,2.4,2.675
1996-02-20,HDFC.NS,D,2.81495,2.81495,2.77625,2.77755,3019999.865,2.9,2.741,2.4,2.675
1996-02-22,HDFC.NS,D,2.77755,2.79,2.76505,2.7878,2449999.89,2.9,2.75,2.4,2.675
1996-02-23,HDFC.NS,D,2.785,2.785,2.75,2.7696,1149999.949,2.85,2.75,2.4,2.675
1996-02-26,HDFC.NS,D,2.7696,2.775,2.7510000000000003,2.76485,1289999.942,2.8489999999999998,2.75,2.4,2.675
1996-02-27,HDFC.NS,D,2.76485,2.779,2.74,2.7609,3849999.828,2.8489999999999998,2.75,2.4,2.8489999999999998
1996-02-28,HDFC.NS,D,2.7609,2.79,2.75,2.7696,989999.9557,2.81495,2.74,2.4,2.8489999999999998
1996-02-29,HDFC.NS,D,2.7696,2.775,2.735,2.77375,10349999.54,2.79,2.74,2.4,2.8489999999999998
1996-03-01,HDFC.NS,D,2.77375,2.7760000000000002,2.745,2.75795,38269998.29,2.79,2.735,2.4,2.8489999999999998
1996-03-04,HDFC.NS,D,2.75795,2.77,2.75,2.7682,3449999.8460000004,2.79,2.735,2.4,2.8489999999999998
1996-03-06,HDFC.NS,D,2.7682,2.77,2.75,2.7652,609999.9727,2.79,2.735,2.4,2.8489999999999998
1996-03-07,HDFC.NS,D,2.7652,2.78,2.76,2.76575,2979999.867,2.79,2.735,2.4,2.8489999999999998
1996-03-08,HDFC.NS,D,2.76575,2.77,2.74605,2.75285,2289999.898,2.78,2.735,2.4,2.8489999999999998
1996-03-11,HDFC.NS,D,2.75285,2.76,2.736,2.74905,3089999.8619999997,2.78,2.745,2.4,2.8489999999999998
1996-03-12,HDFC.NS,D,2.74905,2.775,2.735,2.76475,8369999.626,2.78,2.736,2.4,2.8489999999999998
1996-03-13,HDFC.NS,D,2.75005,2.75005,2.73,2.74,589999.9736,2.78,2.735,2.4,2.8489999999999998
1996-03-14,HDFC.NS,D,2.74,2.77,2.1,2.54475,1709999.924,2.78,2.73,2.4,2.8489999999999998
1996-03-15,HDFC.NS,D,2.74105,2.77495,2.74105,2.7572,1339999.94,2.775,2.1,2.4,2.8489999999999998
1996-03-18,HDFC.NS,D,2.7572,2.76,2.73105,2.76,1739999.9219999998,2.775,2.1,2.4,2.8489999999999998
1996-03-19,HDFC.NS,D,2.76,2.76,2.737,2.7392,1739999.9219999998,2.775,2.1,2.4,2.8489999999999998
1996-03-21,HDFC.NS,D,2.7392,2.7603,2.7319999999999998,2.7569999999999997,1879999.916,2.77495,2.1,2.4,2.8489999999999998
1996-03-22,HDFC.NS,D,2.7569999999999997,2.80005,2.7310000000000003,2.7999,5719999.744,2.77495,2.1,2.1,2.8489999999999998
1996-03-25,HDFC.NS,D,2.7999,2.875,2.7561,2.8638,5399999.759,2.80005,2.7310000000000003,2.1,2.8489999999999998
1996-03-26,HDFC.NS,D,2.8638,3.055,2.8510000000000004,2.90885,8879999.603,2.875,2.7310000000000003,2.1,2.8489999999999998
1996-03-27,HDFC.NS,D,2.92,3.04,2.92,3.0295,6029999.73,3.055,2.7310000000000003,2.1,2.8489999999999998
1996-03-28,HDFC.NS,D,3.045,3.347,3.045,3.25015,20889999.07,3.055,2.7310000000000003,2.1,2.8489999999999998
1996-03-29,HDFC.NS,D,3.25015,3.255,3.156,3.217,17679999.21,3.347,2.7310000000000003,2.1,2.8489999999999998
1996-04-01,HDFC.NS,D,3.217,3.2675,3.1689999999999996,3.2615,10449999.53,3.347,2.7561,2.1,2.8489999999999998
1996-04-02,HDFC.NS,D,3.2615,3.2739,3.23,3.25525,6359999.716,3.347,2.8510000000000004,2.1,2.8489999999999998
1996-04-03,HDFC.NS,D,3.25525,3.275,3.236,3.27115,4589999.795,3.347,2.92,2.1,2.8489999999999998
1996-04-04,HDFC.NS,D,3.235,3.235,3.15,3.1975,1829999.918,3.347,3.045,2.1,2.8489999999999998
1996-04-08,HDFC.NS,D,3.1975,3.255,3.15,3.19225,2549999.886,3.275,3.15,2.1,2.8489999999999998
1996-04-09,HDFC.NS,D,3.19225,3.2,3.1,3.11515,1659999.926,3.275,3.15,2.1,3.275
1996-04-10,HDFC.NS,D,3.11515,3.198,3.0985,3.15215,2809999.874,3.275,3.1,2.1,3.275
1996-04-11,HDFC.NS,D,3.15215,3.155,3.1069999999999998,3.14625,1819999.919,3.275,3.0985,2.1,3.275
1996-04-12,HDFC.NS,D,3.14625,3.15,3.1180000000000003,3.13935,1569999.93,3.255,3.0985,2.1,3.275
1996-04-15,HDFC.NS,D,3.13935,3.185,3.115,3.1461,2629999.8819999998,3.255,3.0985,2.1,3.275
1996-04-16,HDFC.NS,D,3.1461,3.16,3.13,3.14715,2309999.897,3.2,3.0985,2.1,3.275
1996-04-17,HDFC.NS,D,3.153,3.2489999999999997,3.153,3.18755,7639999.658,3.198,3.0985,3.0985,3.275
1996-04-18,HDFC.NS,D,3.18755,3.2289999999999996,3.16,3.2037,4589999.795,3.2489999999999997,3.1069999999999998,3.0985,3.275
1996-04-19,HDFC.NS,D,3.2037,3.23,3.18105,3.19195,5329999.762,3.2489999999999997,3.115,3.0985,3.275
1996-04-22,HDFC.NS,D,3.19195,3.23,3.11,3.1322,1399999.937,3.2489999999999997,3.115,3.0985,3.2489999999999997
1996-04-23,HDFC.NS,D,3.072,3.072,2.9810000000000003,2.99905,2229999.9,3.2489999999999997,3.11,3.0985,3.2489999999999997
1996-04-24,HDFC.NS,D,3.0239999999999996,3.14,3.0239999999999996,3.11045,2419999.892,3.2489999999999997,2.9810000000000003,3.0985,3.2489999999999997
1996-04-25,HDFC.NS,D,3.15,3.15,3.06025,3.0962,2299999.897,3.23,2.9810000000000003,3.0985,3.2489999999999997
1996-04-26,HDFC.NS,D,3.0962,3.1180000000000003,3.0705,3.09225,2539999.886,3.23,2.9810000000000003,3.0985,3.2489999999999997
1996-04-29,HDFC.NS,D,3.09225,3.12995,3.05,3.108,1599999.928,3.23,2.9810000000000003,3.0985,3.2489999999999997
1996-04-30,HDFC.NS,D,3.1,3.1,3.032,3.0493,1329999.9409999999,3.15,2.9810000000000003,3.0985,3.2489999999999997
1996-05-01,HDFC.NS,D,3.0493,3.09,3.0,3.02995,369999.9835,3.15,3.0239999999999996,3.0985,3.2489999999999997
1996-05-02,HDFC.NS,D,3.01,3.01,2.94,3.00505,519999.9768,3.15,3.0,3.0985,3.2489999999999997
1996-05-03,HDFC.NS,D,3.00505,3.1,2.97,3.08155,2329999.8959999997,3.12995,2.94,3.0985,3.2489999999999997
1996-05-06,HDFC.NS,D,3.08,3.08,3.035,3.07225,1599999.928,3.12995,2.94,3.0985,3.2489999999999997
1996-05-07,HDFC.NS,D,3.07225,3.08,3.051,3.07495,6209999.722,3.1,2.94,3.0985,3.2489999999999997
1996-05-08,HDFC.NS,D,3.07495,3.09,3.025,3.06745,1099999.951,3.1,2.94,3.0985,3.2489999999999997
1996-05-09,HDFC.NS,D,3.06745,3.217,3.045,3.2073,36919998.35,3.1,2.94,2.94,3.2489999999999997
1996-05-10,HDFC.NS,D,3.18,3.18,2.9210000000000003,3.0457,31689998.58,3.217,2.97,2.94,3.217
1996-05-13,HDFC.NS,D,3.0457,3.05,3.0,3.0224,639999.9714,3.217,2.9210000000000003,2.94,3.217
1996-05-14,HDFC.NS,D,3.0224,3.18,3.02125,3.1517,26899998.8,3.217,2.9210000000000003,2.94,3.217
1996-05-15,HDFC.NS,D,3.13,3.13,3.075,3.1156,2419999.892,3.217,2.9210000000000003,2.94,3.217
1996-05-16,HDFC.NS,D,3.1156,3.2239999999999998,3.10125,3.1488,1609999.928,3.217,2.9210000000000003,2.9210000000000003,3.217
1996-05-17,HDFC.NS,D,3.136,3.136,3.1,3.1244,3219999.856,3.2239999999999998,2.9210000000000003,2.9210000000000003,3.217
1996-05-20,HDFC.NS,D,3.065,3.065,3.0269999999999997,3.03235,739999.9669,3.2239999999999998,3.0,2.9210000000000003,3.217
1996-05-21,HDFC.NS,D,3.03,3.03,2.975,2.983,1689999.924,3.2239999999999998,3.02125,2.9210000000000003,3.2239999999999998
1996-05-22,HDFC.NS,D,2.983,3.009,2.95615,2.96445,219999.9902,3.2239999999999998,2.975,2.9210000000000003,3.2239999999999998
1996-05-23,HDFC.NS,D,2.95,2.95,2.925,2.9307,639999.9714,3.2239999999999998,2.95615,2.9210000000000003,3.2239999999999998
1996-05-24,HDFC.NS,D,2.9307,2.948,2.912,2.9410000000000003,559999.975,3.136,2.925,2.9210000000000003,3.2239999999999998
1996-05-27,HDFC.NS,D,2.925,2.925,2.85,2.852,689999.9692,3.065,2.912,2.9210000000000003,3.2239999999999998
1996-05-28,HDFC.NS,D,2.8,2.8,2.71,2.75115,819999.9633,3.03,2.85,2.9210000000000003,3.2239999999999998
1996-05-29,HDFC.NS,D,2.77705,3.0,2.77705,2.96775,1899999.915,3.009,2.71,2.9210000000000003,3.2239999999999998
1996-05-30,HDFC.NS,D,2.96775,2.995,2.852,2.9021,1079999.952,3.0,2.71,2.9210000000000003,3.2239999999999998
1996-05-31,HDFC.NS,D,2.8939999999999997,2.8939999999999997,2.86825,2.885,369999.9835,3.0,2.71,2.9210000000000003,3.2239999999999998
1996-06-03,HDFC.NS,D,2.89,2.948,2.89,2.8985,389999.9826,3.0,2.71,2.9210000000000003,3.2239999999999998
1996-06-04,HDFC.NS,D,2.8985,2.9010000000000002,2.807,2.8138,639999.9714,3.0,2.71,2.9210000000000003,3.2239999999999998
1996-06-05,HDFC.NS,D,2.9,2.9,2.84005,2.8710000000000004,859999.9616,3.0,2.77705,2.9210000000000003,3.2239999999999998
1996-06-06,HDFC.NS,D,2.95,2.95,2.9,2.91015,1599999.928,2.995,2.807,2.9210000000000003,3.2239999999999998
1996-06-07,HDFC.NS,D,2.87605,2.9,2.875,2.8819999999999997,309999.9861,2.95,2.807,2.9210000000000003,3.2239999999999998
1996-06-10,HDFC.NS,D,2.9,2.929,2.9,2.90535,539999.9759,2.95,2.807,2.9210000000000003,3.2239999999999998
1996-06-11,HDFC.NS,D,2.9010000000000002,2.9389999999999996,2.8819999999999997,2.92635,1209999.946,2.95,2.807,2.9210000000000003,3.2239999999999998
1996-06-12,HDFC.NS,D,2.985,2.985,2.915,2.91785,629999.9718,2.95,2.84005,2.84005,3.2239999999999998
1996-06-13,HDFC.NS,D,2.895,2.93895,2.895,2.92535,679999.9696,2.985,2.875,2.84005,3.2239999999999998
1996-06-14,HDFC.NS,D,2.925,3.05,2.91,3.00525,2209999.901,2.985,2.875,2.84005,3.2239999999999998
1996-06-17,HDFC.NS,D,3.05,3.14995,2.955,2.96645,2739999.878,3.05,2.8819999999999997,2.84005,3.2239999999999998
1996-06-18,HDFC.NS,D,2.9,2.9989999999999997,2.9,2.98795,2379999.894,3.14995,2.8819999999999997,2.84005,3.2239999999999998
1996-06-19,HDFC.NS,D,3.25,3.25,3.11,3.1187,14049999.37,3.14995,2.895,2.84005,3.2239999999999998
1996-06-20,HDFC.NS,D,3.1,3.17,3.069,3.1303,5899999.7360000005,3.25,2.895,2.84005,3.2239999999999998
1996-06-21,HDFC.NS,D,3.17,3.17,3.09105,3.09955,4329999.806,3.25,2.9,2.84005,3.2239999999999998
1996-06-24,HDFC.NS,D,3.0980000000000003,3.0980000000000003,3.05,3.06815,3189999.857,3.25,2.9,2.84005,3.2239999999999998
1996-06-25,HDFC.NS,D,3.011,3.095,3.011,3.03215,3109999.861,3.25,2.9,2.84005,3.2239999999999998
1996-06-26,HDFC.NS,D,3.016,3.03,2.966,2.9848,4019999.82,3.25,3.011,2.84005,3.25
1996-06-27,HDFC.NS,D,2.96,2.99995,2.95,2.9672,3659999.836,3.17,2.966,2.84005,3.25
1996-06-28,HDFC.NS,D,2.975,2.98,2.9401,2.9453,2509999.8880000003,3.17,2.95,2.84005,3.25
1996-07-01,HDFC.NS,D,2.97,2.97,2.905,2.91095,1859999.917,3.0980000000000003,2.9401,2.84005,3.25
1996-07-02,HDFC.NS,D,2.88705,2.909,2.875,2.87715,2409999.892,3.095,2.905,2.84005,3.25
1996-07-03,HDFC.NS,D,2.75,2.824,2.75,2.77675,1869999.916,3.03,2.875,2.84005,3.25
1996-07-04,HDFC.NS,D,2.75,2.799,2.65,2.75095,20099999.1,2.99995,2.75,2.84005,3.25
1996-07-05,HDFC.NS,D,2.81,2.82,2.7680000000000002,2.77965,1819999.919,2.98,2.65,2.84005,3.25
1996-07-08,HDFC.NS,D,2.775,2.785,2.7463,2.7795,1319999.9409999999,2.97,2.65,2.84005,3.25
1996-07-09,HDFC.NS,D,2.7539999999999996,2.78,2.73,2.7453,1699999.924,2.909,2.65,2.84005,3.25
1996-07-10,HDFC.NS,D,2.7,2.83,2.7,2.76015,7099999.682999999,2.824,2.65,2.65,3.25
1996-07-11,HDFC.NS,D,2.775,2.79,2.7510000000000003,2.761,6399999.714,2.83,2.65,2.65,3.25
1996-07-12,HDFC.NS,D,2.5980000000000003,2.767,2.5980000000000003,2.7233,2499999.8880000003,2.83,2.7,2.65,2.83
1996-07-15,HDFC.NS,D,2.7,2.7,2.65,2.66025,2609999.883,2.83,2.5980000000000003,2.65,2.83
1996-07-16,HDFC.NS,D,2.636,2.637,2.401,2.47395,20099999.1,2.83,2.5980000000000003,2.65,2.83
1996-07-17,HDFC.NS,D,2.59495,2.595,2.495,2.50605,3169999.858,2.83,2.401,2.65,2.83
1996-07-18,HDFC.NS,D,2.53995,2.565,2.5380000000000003,2.55115,1299999.942,2.79,2.401,2.65,2.83
1996-07-19,HDFC.NS,D,2.549,2.56825,2.4859999999999998,2.49655,2099999.906,2.767,2.401,2.65,2.83
1996-07-22,HDFC.NS,D,2.55,2.585,2.5331,2.55025,749999.9665,2.7,2.401,2.65,2.83
1996-07-23,HDFC.NS,D,2.435,2.5069999999999997,2.416,2.50035,2829999.873,2.637,2.401,2.65,2.83
1996-07-24,HDFC.NS,D,2.52,2.52,2.4619999999999997,2.49125,629999.9718,2.595,2.416,2.65,2.83
1996-07-25,HDFC.NS,D,2.495,2.5,2.47205,2.49015,449999.9799,2.585,2.416,2.65,2.83
1996-07-26,HDFC.NS,D,2.5005,2.501,2.47125,2.4904,699999.9687,2.585,2.416,2.65,2.83
1996-07-29,HDFC.NS,D,2.495,2.495,2.46,2.46995,409999.9817,2.585,2.416,2.65,2.83
1996-07-30,HDFC.NS,D,2.4659,2.4659,2.36,2.3818,1099999.951,2.52,2.416,2.65,2.83
1996-07-31,HDFC.NS,D,2.375,2.445,2.3609999999999998,2.43875,1029999.954,2.52,2.36,2.65,2.83
1996-08-01,HDFC.NS,D,2.49,2.59,2.47005,2.5794,5269999.7639999995,2.501,2.36,2.36,2.83
1996-08-02,HDFC.NS,D,2.5628,2.79,2.54005,2.73485,4299999.808,2.59,2.36,2.36,2.83
1996-08-05,HDFC.NS,D,2.69,2.775,2.68145,2.762,3839999.828,2.79,2.36,2.36,2.83
1996-08-06,HDFC.NS,D,2.7411,2.783,2.7230000000000003,2.772,4609999.794,2.79,2.36,2.36,2.83
1996-08-07,HDFC.NS,D,2.775,2.779,2.725,2.7739999999999996,2519999.887,2.79,2.3609999999999998,2.36,2.83
1996-08-08,HDFC.NS,D,2.7689999999999997,2.775,2.75,2.7644,1399999.937,2.79,2.47005,2.36,2.83
1996-08-09,HDFC.NS,D,2.765,2.77,2.75,2.7636,1009999.955,2.79,2.54005,2.36,2.83
1996-08-12,HDFC.NS,D,2.759,2.7769999999999997,2.725,2.73345,1259999.9440000001,2.783,2.68145,2.36,2.83
1996-08-13,HDFC.NS,D,2.725,2.73,2.67,2.6781,1879999.916,2.783,2.7230000000000003,2.36,2.783
1996-08-14,HDFC.NS,D,2.636,2.6689999999999996,2.63,2.63585,969999.9566,2.779,2.67,2.36,2.783
1996-08-16,HDFC.NS,D,2.61505,2.625,2.5610000000000004,2.61855,1459999.935,2.7769999999999997,2.63,2.36,2.783
1996-08-19,HDFC.NS,D,2.575,2.6049,2.575,2.59695,1199999.946,2.7769999999999997,2.5610000000000004,2.36,2.783
1996-08-20,HDFC.NS,D,2.585,2.645,2.58045,2.6239999999999997,2639999.8819999998,2.7769999999999997,2.5610000000000004,2.36,2.783
1996-08-21,HDFC.NS,D,2.63,2.65,2.63,2.6489,1319999.9409999999,2.73,2.5610000000000004,2.36,2.783
1996-08-22,HDFC.NS,D,2.665,2.717,2.654,2.6821,1719999.9230000002,2.6689999999999996,2.5610000000000004,2.5610000000000004,2.783
1996-08-23,HDFC.NS,D,2.68,2.69695,2.67305,2.6962,849999.962,2.717,2.5610000000000004,2.5610000000000004,2.783
1996-08-26,HDFC.NS,D,2.7,2.7149,2.6860000000000004,2.693,1019999.954,2.717,2.575,2.5610000000000004,2.783
1996-08-27,HDFC.NS,D,2.6910000000000003,2.725,2.69,2.7172,1049999.953,2.717,2.58045,2.5610000000000004,2.783
1996-08-28,HDFC.NS,D,2.7489999999999997,2.7489999999999997,2.7015,2.717,359999.9839,2.725,2.63,2.5610000000000004,2.783
1996-08-29,HDFC.NS,D,2.727,2.765,2.721,2.72255,10599999.53,2.7489999999999997,2.654,2.5610000000000004,2.783
1996-08-30,HDFC.NS,D,2.725,2.755,2.71405,2.74015,2829999.873,2.765,2.67305,2.5610000000000004,2.783
1996-09-02,HDFC.NS,D,2.735,2.7539999999999996,2.725,2.725,599999.9732,2.765,2.6860000000000004,2.5610000000000004,2.783
1996-09-03,HDFC.NS,D,2.7230000000000003,2.734,2.6260000000000003,2.65275,1339999.94,2.765,2.69,2.5610000000000004,2.765
1996-09-04,HDFC.NS,D,2.56105,2.7,2.56105,2.6954,1609999.928,2.765,2.6260000000000003,2.5610000000000004,2.765
1996-09-05,HDFC.NS,D,2.7,2.72,2.696,2.70865,2179999.903,2.765,2.56105,2.5610000000000004,2.765
1996-09-06,HDFC.NS,D,2.705,2.7110000000000003,2.6919999999999997,2.7051,809999.9638,2.755,2.56105,2.5610000000000004,2.765
1996-09-09,HDFC.NS,D,2.748,2.748,2.69125,2.6952,909999.9593,2.7539999999999996,2.56105,2.5610000000000004,2.765
1996-09-10,HDFC.NS,D,2.65,2.68,2.625,2.67275,1449999.935,2.748,2.56105,2.5610000000000004,2.765
1996-09-11,HDFC.NS,D,2.655,2.655,2.6210000000000004,2.63175,389999.9826,2.748,2.56105,2.5610000000000004,2.765
1996-09-12,HDFC.NS,D,2.6,2.62,2.585,2.59945,669999.97,2.748,2.6210000000000004,2.5610000000000004,2.765
1996-09-13,HDFC.NS,D,2.595,2.65,2.551,2.5591,4639999.7930000005,2.748,2.585,2.5610000000000004,2.765
1996-09-16,HDFC.NS,D,2.50005,2.515,2.497,2.49715,369999.9835,2.748,2.551,2.5610000000000004,2.765
